1.000000,0.148539,-0.096910,0.257523,0.260881,0.312603,0.134134,-0.216262,-0.189334,0.261960,0.219709,-0.151473,-0.265781,0.051362,0.221784,0.111884,-0.034082,-0.120716,-0.100800,-0.001992,0.111462,0.103637
1.000000,0.277948,0.091657,0.331656,0.307372,0.257359,0.065702,-0.191860,-0.133537,0.220020,0.197528,-0.156835,-0.281642,-0.025145,0.119870,-0.018260,-0.119167,-0.110900,-0.112485,-0.053184,0.044291,-0.011456
1.000000,0.106109,-0.025790,0.358875,0.297543,0.244335,0.016446,-0.288733,-0.146731,0.314207,0.321417,-0.133461,-0.284290,0.016204,0.198509,0.078510,-0.062939,-0.071182,-0.066827,-0.028048,0.058353,0.064368
1.000000,0.126523,-0.040482,0.341129,0.381446,0.261154,-0.017049,-0.294064,-0.222278,0.282338,0.318772,-0.146821,-0.318072,0.039459,0.202870,0.029333,-0.071544,-0.060630,-0.067230,-0.038196,0.070127,0.048440
1.000000,0.267687,0.099327,0.510454,0.511468,0.317788,0.067992,-0.202826,-0.142236,0.235510,0.255941,-0.160891,-0.342100,-0.025456,0.099738,-0.015500,-0.138830,-0.139922,-0.126448,-0.067570,0.057888,-0.011998
1.000000,0.137623,-0.085808,0.322446,0.344695,0.285642,0.056517,-0.314418,-0.252324,0.288897,0.386242,-0.144621,-0.333589,0.041608,0.236627,0.071433,-0.058694,-0.072913,-0.064263,0.022455,0.130752,0.074132
1.000000,0.263944,0.090358,0.368888,0.356645,0.252806,0.063921,-0.155007,-0.137743,0.200262,0.261345,-0.099377,-0.253766,-0.012428,0.094166,-0.013232,-0.074168,-0.083995,-0.104413,-0.071431,0.028842,0.019180
1.000000,0.146299,-0.075174,0.291935,0.367094,0.268947,0.054049,-0.242952,-0.232617,0.235722,0.349374,-0.098744,-0.308638,-0.015118,0.151180,0.029547,-0.051154,-0.038580,-0.022396,-0.018891,0.051480,0.031871
1.000000,0.179298,-0.038306,0.319636,0.383029,0.275313,0.099083,-0.207998,-0.219215,0.182845,0.291385,-0.163527,-0.344414,-0.037064,0.132052,-0.000640,-0.110969,-0.105833,-0.115237,-0.012819,0.083194,0.052101
1.000000,0.273218,-0.234703,-0.079620,0.159811,0.416406,0.368838,0.016878,-0.171288,-0.115424,-0.071543,-0.008206,0.117091,0.150033,-0.030006,-0.231130,-0.253103,-0.154244,-0.002606,0.092999,0.091724,0.003595
1.000000,0.196429,0.009021,0.317772,0.293484,0.185684,0.044063,-0.169936,-0.121461,0.237437,0.275900,-0.109106,-0.277138,0.007265,0.163426,0.047060,-0.045409,-0.067118,-0.047625,-0.005875,0.053107,0.030669
1.000000,0.230999,0.135657,0.431966,0.403423,0.276571,0.060464,-0.192200,-0.187348,0.180486,0.249140,-0.160639,-0.380073,-0.092437,0.111833,-0.047993,-0.163367,-0.170739,-0.169508,-0.112446,0.065072,0.050254
1.000000,0.145109,-0.035846,0.282707,0.291044,0.206862,0.048627,-0.172111,-0.115698,0.251256,0.257977,-0.126092,-0.248957,0.049506,0.205311,0.066123,-0.044077,-0.067219,-0.058514,-0.001358,0.082058,0.045492
1.000000,0.235682,0.029241,0.349117,0.355932,0.290697,0.081008,-0.193793,-0.151462,0.212130,0.252582,-0.102615,-0.264575,0.008007,0.150663,-0.028506,-0.158932,-0.098565,-0.078413,-0.043410,0.033478,-0.006953
1.000000,0.146944,-0.009583,0.352534,0.313435,0.197599,0.015352,-0.216492,-0.133865,0.278309,0.287410,-0.132486,-0.239947,0.060910,0.187107,0.030893,-0.043595,-0.052536,-0.024106,0.016081,0.062506,0.042285
1.000000,0.233512,0.067249,0.352310,0.316899,0.220584,0.044433,-0.172653,-0.127641,0.190017,0.225126,-0.121853,-0.281291,-0.007142,0.124032,-0.039927,-0.105466,-0.070941,-0.085853,-0.025053,0.055194,0.003098
1.000000,0.172672,-0.037870,0.301100,0.303533,0.203767,0.017798,-0.197260,-0.124021,0.256757,0.273688,-0.077824,-0.238636,0.017556,0.174776,0.033374,-0.078277,-0.023172,0.002809,0.009133,0.063916,0.047634
1.000000,0.198494,0.078718,0.478231,0.425219,0.257916,0.049410,-0.146034,-0.127461,0.170725,0.166395,-0.197709,-0.379525,-0.100023,0.083705,-0.061133,-0.172904,-0.164822,-0.152341,-0.068851,0.024412,-0.009821
1.000000,0.165998,-0.004175,0.289963,0.295084,0.224001,0.085586,-0.180608,-0.169064,0.221722,0.254203,-0.154851,-0.261363,0.041270,0.166617,0.009967,-0.067536,-0.084953,-0.116397,-0.008499,0.101151,0.022322
1.000000,0.155225,-0.063337,0.231699,0.284514,0.219596,0.038581,-0.183926,-0.108442,0.245208,0.239504,-0.120094,-0.256123,0.008401,0.161657,0.025020,-0.072937,-0.018316,-0.034315,-0.029563,0.051715,0.023925
1.000000,0.283707,0.144388,0.406154,0.328534,0.270899,0.098429,-0.184884,-0.171519,0.168140,0.197779,-0.184536,-0.332562,-0.073559,0.075854,-0.031043,-0.156807,-0.188413,-0.165102,-0.085767,-0.006934,-0.009702
1.000000,0.150296,-0.043017,0.302373,0.313453,0.196161,0.031926,-0.203093,-0.139434,0.246116,0.317999,-0.119710,-0.298216,0.034685,0.177711,0.037492,-0.041970,-0.030280,-0.050915,-0.001238,0.089442,0.052657
1.000000,0.157652,-0.103164,0.321554,0.336319,0.225719,0.059193,-0.187845,-0.160016,0.218773,0.279066,-0.121682,-0.272651,0.048417,0.193383,0.018865,-0.096371,-0.070235,-0.084291,-0.023178,0.080436,0.030252
1.000000,0.127971,-0.049449,0.322823,0.263814,0.207646,0.014763,-0.258760,-0.169465,0.261597,0.321408,-0.116440,-0.267581,0.042262,0.232269,0.095726,-0.035922,-0.058158,-0.031928,-0.012667,0.093369,0.073608
1.000000,0.232171,0.085860,0.375019,0.347218,0.220419,-0.016289,-0.215935,-0.131878,0.219243,0.208598,-0.140611,-0.279807,-0.029797,0.125960,-0.027385,-0.103963,-0.058823,-0.077370,-0.070445,0.015037,0.012613
1.000000,0.097419,0.007545,0.386281,0.367269,0.278445,0.086086,-0.252614,-0.196418,0.297791,0.258758,-0.195436,-0.261408,0.013757,0.129785,0.036140,-0.076383,-0.101878,-0.071763,-0.016975,0.043939,0.044141
1.000000,0.088716,-0.054486,0.300990,0.316968,0.216715,0.032184,-0.163509,-0.114157,0.218309,0.269824,-0.094662,-0.222535,0.043833,0.138008,0.037257,-0.028719,-0.015333,-0.053324,-0.019327,0.060277,0.036335
1.000000,0.199335,0.037650,0.360736,0.371903,0.264931,0.080748,-0.153615,-0.138703,0.229809,0.280665,-0.156156,-0.334227,-0.037511,0.111169,-0.006916,-0.111714,-0.101289,-0.106471,-0.020109,0.078339,0.031255
1.000000,0.133759,0.068884,0.333406,0.368343,0.217572,-0.028812,-0.271018,-0.148593,0.263541,0.271856,-0.146628,-0.303452,0.015560,0.200904,0.051908,-0.058924,-0.051830,-0.052707,0.038893,0.119514,0.029089
1.000000,0.208230,0.041967,0.390908,0.362461,0.284770,0.079844,-0.178042,-0.153269,0.223139,0.255571,-0.118996,-0.285490,-0.040009,0.100222,-0.048050,-0.122650,-0.079648,-0.108214,-0.099974,0.032462,0.016676
1.000000,0.123719,-0.009259,0.311523,0.275681,0.231305,0.038863,-0.270708,-0.173861,0.226366,0.229549,-0.119700,-0.235977,-0.004319,0.145553,0.057555,-0.082222,-0.068630,-0.023470,0.002472,0.054735,0.035993
1.000000,0.353136,0.074767,0.637227,0.712662,0.385780,0.078220,-0.153058,-0.085435,0.398555,0.348814,-0.263220,-0.443804,0.021495,0.075637,-0.182579,-0.245248,-0.119059,-0.151543,-0.105370,-0.013944,-0.122337
1.000000,0.072467,-0.122484,0.287449,0.364630,0.249728,0.077696,-0.235666,-0.203782,0.257359,0.289403,-0.133716,-0.311304,0.048169,0.202200,-0.002437,-0.112919,-0.070130,-0.074412,0.024477,0.163672,0.100309
1.000000,0.196330,0.037460,0.374908,0.385882,0.286825,0.062483,-0.193165,-0.112965,0.268758,0.306098,-0.067455,-0.221033,-0.001745,0.132674,0.016813,-0.087834,-0.099790,-0.063139,-0.042141,-0.001058,0.015362
1.000000,0.155126,-0.051693,0.323942,0.324314,0.246288,0.053852,-0.256307,-0.194291,0.264188,0.306213,-0.139673,-0.321285,0.053431,0.215954,0.041618,-0.062585,-0.034694,-0.050198,0.014715,0.112700,0.061356
1.000000,0.142462,-0.034699,0.368098,0.298614,0.270442,0.035015,-0.289663,-0.184843,0.313898,0.318724,-0.110714,-0.288125,-0.006480,0.184048,0.090393,-0.055232,-0.061605,-0.056798,-0.019695,0.050312,0.074839
1.000000,0.487171,0.059328,0.328836,0.324667,0.287642,-0.026230,-0.168570,-0.154281,0.178488,0.179175,-0.069134,-0.168838,-0.040125,0.040675,0.000520,0.058826,0.048259,-0.046201,-0.021702,0.028925,0.025356
1.000000,0.606364,0.181102,0.397717,0.342623,0.266663,0.034233,-0.127741,-0.177352,0.177112,0.139634,-0.134154,-0.249846,-0.078513,-0.021505,-0.081633,-0.089603,-0.062426,-0.123945,-0.056053,0.002879,0.012637
1.000000,0.237880,0.151525,0.455237,0.396763,0.309012,0.101054,-0.209149,-0.133798,0.201878,0.243817,-0.116869,-0.303820,-0.074154,0.061613,-0.046859,-0.170683,-0.161722,-0.129411,-0.087719,-0.023789,-0.014780
1.000000,0.244576,0.094602,0.381683,0.339733,0.272716,0.133110,-0.145841,-0.122960,0.200734,0.218352,-0.158051,-0.254382,-0.015724,0.097917,-0.008883,-0.099155,-0.139969,-0.152899,-0.084809,-0.014204,0.003576
1.000000,0.284436,0.138322,0.426601,0.458872,0.347446,0.125591,-0.151778,-0.160078,0.163730,0.194117,-0.183596,-0.324474,-0.080434,0.023809,-0.094806,-0.169886,-0.150034,-0.149711,-0.102743,0.001116,-0.010063
1.000000,0.193654,0.062087,0.340211,0.294358,0.238592,0.065510,-0.202893,-0.117600,0.247405,0.232869,-0.095257,-0.217507,0.001178,0.099275,-0.027439,-0.099456,-0.069320,-0.051770,-0.030116,0.024279,0.013998
1.000000,0.475406,-0.040281,0.305596,0.430772,0.270070,-0.055196,-0.173717,0.022278,0.369123,0.309727,-0.102547,-0.278307,0.026504,0.291908,0.164489,-0.117329,-0.209851,-0.072494,0.136260,0.182754,0.030253
1.000000,0.452488,-0.043831,0.353139,0.538667,0.359466,-0.001296,-0.228167,-0.037475,0.270364,0.243581,-0.196096,-0.309501,0.034786,0.301340,0.138636,-0.095178,-0.209297,-0.088699,0.163409,0.279755,0.007899
1.000000,0.118913,0.037952,0.302212,0.302761,0.253581,0.065870,-0.235305,-0.199270,0.198453,0.330914,-0.098973,-0.340158,0.006286,0.325005,0.190361,-0.003047,-0.095843,-0.152673,-0.029982,0.172679,0.143522
1.000000,0.389888,-0.047781,0.254420,0.396853,0.256865,-0.071713,-0.237465,-0.065440,0.266537,0.246526,-0.109814,-0.218209,0.036777,0.228450,0.129674,-0.064618,-0.162413,-0.069076,0.092426,0.170543,0.036924
1.000000,0.116799,-0.013496,0.336431,0.261031,0.164526,0.026956,-0.282847,-0.261808,0.244680,0.321067,-0.151789,-0.369565,-0.044951,0.235366,0.127702,-0.022754,-0.111397,-0.119128,-0.002573,0.083825,0.086306
1.000000,0.250598,-0.053069,0.300612,0.359829,0.210241,-0.084328,-0.230499,-0.070118,0.283776,0.303231,-0.081179,-0.284527,-0.010250,0.222201,0.132534,-0.079886,-0.140145,-0.096841,0.006126,0.089063,0.022582
1.000000,0.183458,0.012470,0.344820,0.363314,0.226251,0.041121,-0.206156,-0.151439,0.343145,0.389984,-0.128145,-0.368474,0.045424,0.247774,0.070379,-0.055667,-0.058584,-0.102126,-0.020094,0.158377,0.118608
1.000000,0.435194,-0.016726,0.271876,0.424729,0.225949,-0.220608,-0.322517,-0.071885,0.345214,0.302397,-0.125352,-0.287032,-0.023926,0.221226,0.196936,-0.023014,-0.124662,-0.064429,0.100361,0.169601,0.009865
1.000000,0.217362,0.060977,0.375252,0.270739,0.157075,0.052688,-0.155745,-0.226272,0.208419,0.383193,-0.099227,-0.359586,-0.038960,0.251726,0.142600,-0.055799,-0.109876,-0.106112,-0.028241,0.143578,0.119521
1.000000,0.258113,0.038986,0.333276,0.322759,0.170175,-0.038727,-0.221641,-0.116876,0.289733,0.294158,-0.123567,-0.351409,-0.035036,0.245632,0.095317,-0.083321,-0.080903,-0.017221,0.065581,0.101634,0.015540
1.000000,0.158186,-0.037601,0.347848,0.302563,0.228206,0.099331,-0.236794,-0.181581,0.286638,0.411045,-0.070385,-0.299022,0.037602,0.248732,0.118667,-0.024789,-0.073861,-0.126799,-0.035194,0.150599,0.131674
1.000000,0.159917,-0.009608,0.410207,0.338973,0.241054,0.018509,-0.313027,-0.187982,0.328618,0.431758,-0.066775,-0.350958,0.029073,0.295805,0.193813,0.037123,-0.064158,-0.085798,0.006898,0.118501,0.042952
1.000000,0.182571,0.005969,0.358875,0.353090,0.257352,0.033053,-0.259604,-0.247115,0.283945,0.393549,-0.150231,-0.402164,0.058481,0.322279,0.137334,-0.060731,-0.056633,-0.101887,-0.027657,0.217438,0.154770
1.000000,0.314681,-0.048760,0.303519,0.385131,0.154947,-0.110830,-0.227659,-0.114132,0.281084,0.300820,-0.103960,-0.261747,0.012346,0.254618,0.137070,-0.084822,-0.090107,-0.035663,0.054775,0.098565,0.056222
1.000000,0.192854,0.023357,0.348628,0.313122,0.169039,0.037339,-0.196318,-0.171311,0.210886,0.356357,-0.057613,-0.267691,0.025538,0.238688,0.094157,-0.049695,-0.078219,-0.056483,0.030795,0.153874,0.099709
1.000000,0.368563,-0.005340,0.333893,0.453463,0.316286,-0.074837,-0.215943,-0.018311,0.301007,0.321238,-0.125489,-0.285031,-0.029037,0.249140,0.141084,-0.078375,-0.154109,-0.033729,0.113114,0.150609,0.007514
1.000000,0.153920,0.030971,0.276994,0.347454,0.234510,-0.035419,-0.185010,-0.229123,0.201853,0.432828,-0.119153,-0.341542,0.064887,0.214073,0.108252,-0.047105,-0.127271,-0.133761,-0.036502,0.181833,0.175781
1.000000,0.312788,-0.053556,0.346862,0.467567,0.212527,-0.047792,-0.212715,-0.108354,0.218172,0.300078,-0.071485,-0.264029,-0.052248,0.166422,0.100628,-0.091917,-0.185579,-0.048417,0.137365,0.119920,-0.012549
1.000000,0.135528,0.032500,0.297100,0.330404,0.233885,0.034209,-0.186771,-0.168554,0.261826,0.329974,-0.159133,-0.301252,0.028140,0.252049,0.110083,-0.116078,-0.116280,-0.086458,0.023551,0.176218,0.075585
0.971042,0.699554,1.000000,0.171875,0.180830,0.846513,-0.133350,-0.576506,-0.073720,0.262704,0.254294,-0.354686,-0.306969,0.092506,0.071259,0.427408,0.188380,-0.087696,0.125336,0.146906,0.135830,0.020021
1.000000,0.715033,0.830005,0.044879,0.086902,0.579032,-0.147821,-0.320903,-0.007126,0.122796,-0.014247,-0.026764,0.024675,0.010438,-0.082700,0.167260,0.097255,-0.077890,0.141733,0.038079,-0.153807,-0.088295
1.000000,0.211488,0.804311,0.497668,0.014733,0.441228,-0.216811,-0.275126,-0.073101,0.031498,0.226338,0.198128,-0.079008,-0.053414,-0.022109,0.493691,-0.148094,-0.424766,0.215075,0.306126,0.086444,-0.018785
1.000000,0.161718,0.093320,0.333213,0.297476,0.252918,0.053939,-0.216771,-0.120053,0.263567,0.272379,-0.101777,-0.227212,0.057144,0.242693,0.137483,-0.045824,-0.130180,-0.059003,0.097782,0.170959,0.049985
1.000000,0.344378,0.326894,0.133946,0.243332,0.544829,-0.154760,-0.389514,0.006301,0.295838,0.220288,-0.078256,-0.175990,-0.043138,0.112679,0.165501,-0.019941,-0.220889,-0.063003,0.084473,0.073341,0.031878
1.000000,0.112624,0.265673,0.246649,0.177452,0.374103,0.012467,-0.343226,-0.109173,0.258444,0.258640,-0.139994,-0.272860,0.011456,0.222197,0.131894,-0.050726,-0.133187,-0.088581,0.031333,0.148906,0.118337
0.923773,0.403507,1.000000,0.359223,-0.153945,0.264012,0.136607,0.086907,0.084307,0.057049,0.237297,0.098333,-0.097014,-0.161807,0.071799,0.352780,0.010876,-0.234459,0.103513,0.089961,-0.114543,-0.048744
1.000000,0.093021,0.090471,0.456215,0.245900,0.097005,0.018555,-0.155099,-0.116781,0.227686,0.292406,-0.028086,-0.230822,-0.042028,0.241922,0.217549,-0.054940,-0.194695,-0.079703,0.109547,0.126531,-0.026728
1.000000,0.166157,-0.005198,0.287195,0.349082,0.277743,0.037624,-0.227665,-0.245926,0.285660,0.417583,-0.122986,-0.330822,0.042850,0.268866,0.109698,-0.059828,-0.105952,-0.141878,-0.032691,0.210257,0.157671
1.000000,0.173916,0.374039,0.227861,0.229876,0.475981,-0.045756,-0.346970,-0.096692,0.264808,0.371479,-0.069477,-0.293021,-0.030952,0.190202,0.214064,-0.045951,-0.127648,-0.049260,0.009283,0.082845,0.089288
1.000000,0.105925,0.003836,0.333320,0.272479,0.270093,0.055076,-0.247113,-0.178402,0.329414,0.338355,-0.173807,-0.353573,-0.001298,0.231218,0.154963,-0.032124,-0.148841,-0.127402,-0.019088,0.183517,0.156720
1.000000,0.300664,0.074501,0.381431,0.336861,0.184902,0.012945,-0.185325,-0.077044,0.292613,0.317647,-0.147143,-0.281565,0.088097,0.261336,0.090778,-0.102924,-0.091638,-0.028474,0.041390,0.177586,0.069311
1.000000,0.142109,-0.055981,0.337502,0.334317,0.197188,0.002502,-0.233782,-0.167292,0.304794,0.336170,-0.181791,-0.354812,0.024880,0.281963,0.118583,-0.066351,-0.098290,-0.068001,0.019778,0.182968,0.124022
1.000000,0.306244,0.024078,0.323455,0.398818,0.332589,-0.060490,-0.346180,-0.075888,0.417698,0.322882,-0.157812,-0.191144,0.062303,0.187437,0.173739,-0.019558,-0.154009,-0.061944,0.141764,0.137384,0.013688
1.000000,0.098821,-0.027873,0.366567,0.282226,0.202531,0.092912,-0.184680,-0.229183,0.236332,0.385784,-0.176981,-0.428465,-0.023902,0.294203,0.155274,-0.080103,-0.131398,-0.114746,-0.038608,0.141710,0.110473
1.000000,0.333366,0.024124,0.313916,0.438609,0.273291,-0.073067,-0.234221,-0.101874,0.259268,0.309557,-0.144741,-0.354100,-0.012819,0.239930,0.152749,-0.053418,-0.132712,-0.087336,0.030189,0.095867,0.050713
1.000000,0.110148,-0.042807,0.363879,0.353938,0.188090,0.026445,-0.166377,-0.172099,0.246048,0.311419,-0.116892,-0.323074,0.026523,0.311375,0.129802,-0.102772,-0.127372,-0.068645,0.030390,0.156341,0.102660
1.000000,0.385864,-0.043440,0.239698,0.423787,0.257849,-0.154344,-0.286415,-0.026306,0.303365,0.268369,-0.125670,-0.214319,0.020677,0.241824,0.152573,-0.035312,-0.156162,-0.077890,0.091187,0.160421,0.019359
1.000000,0.160767,-0.028136,0.329112,0.325524,0.222707,0.049999,-0.255066,-0.220581,0.315605,0.424132,-0.112864,-0.361145,-0.009476,0.263228,0.097449,-0.068099,-0.141281,-0.206827,-0.089200,0.144651,0.139060
1.000000,0.367821,0.049085,0.339151,0.427093,0.205291,-0.059465,-0.206362,-0.054471,0.292992,0.264218,-0.156958,-0.302267,0.063641,0.258154,0.148922,-0.152478,-0.204730,-0.021583,0.102277,0.115646,-0.103241
1.000000,0.135966,-0.034522,0.303701,0.313964,0.181891,0.035838,-0.190626,-0.190843,0.205629,0.314332,-0.069288,-0.284511,0.024897,0.254749,0.127442,-0.039061,-0.109699,-0.146107,-0.036440,0.185463,0.150309
1.000000,0.194474,0.041521,0.286964,0.254096,0.169136,0.081847,-0.135451,-0.130028,0.181389,0.246820,-0.070752,-0.209914,0.022904,0.190466,0.077176,-0.053188,-0.091945,-0.072559,0.023347,0.109027,0.062834
1.000000,0.231774,-0.057503,0.394240,0.318496,0.109229,-0.125792,-0.212872,-0.122794,0.256415,0.323171,-0.117643,-0.321229,0.017210,0.321864,0.130447,-0.161809,-0.164927,-0.010400,0.074190,0.101975,0.023227
1.000000,0.115913,-0.068087,0.315284,0.316532,0.213273,0.033724,-0.198277,-0.216580,0.252621,0.332295,-0.154943,-0.358900,0.014181,0.277743,0.122419,-0.013399,-0.078143,-0.125423,-0.032890,0.154825,0.147233
1.000000,0.479601,-0.078664,0.183759,0.448350,0.322082,-0.133751,-0.335213,-0.101773,0.318913,0.219431,-0.069017,-0.224221,0.015781,0.255746,0.114841,-0.103454,-0.156505,-0.030422,0.116053,0.116429,-0.020608
1.000000,0.095529,-0.008368,0.345501,0.336297,0.222049,0.047998,-0.205013,-0.209835,0.184543,0.303270,-0.063740,-0.280492,0.006028,0.240779,0.098040,-0.080084,-0.096293,-0.036465,0.008145,0.150540,0.125698
1.000000,0.122330,-0.072323,0.229327,0.273417,0.249177,0.082283,-0.194115,-0.197991,0.216737,0.324211,-0.100459,-0.262628,0.054773,0.189084,0.084428,-0.005165,-0.060396,-0.059650,0.015424,0.170666,0.095243
1.000000,0.308938,0.100127,0.499358,0.490374,0.312251,0.027813,-0.237436,-0.134481,0.314196,0.474573,-0.124737,-0.366089,-0.023292,0.247163,0.133680,-0.187697,-0.240976,0.011355,0.195467,0.192872,0.000745
1.000000,0.213432,-0.026059,0.282978,0.321855,0.214953,-0.002082,-0.194374,-0.118342,0.238794,0.262419,-0.093754,-0.251629,0.032491,0.216559,0.109843,-0.065960,-0.109429,-0.050073,0.046573,0.149884,0.076486
1.000000,0.143349,-0.005376,0.285394,0.310493,0.286941,0.038237,-0.257820,-0.148853,0.256720,0.255523,-0.108130,-0.280151,0.053985,0.278003,0.098953,-0.060139,-0.068129,-0.065641,0.043782,0.169915,0.082950
1.000000,0.325238,0.024883,0.425766,0.390441,0.256638,0.013103,-0.207188,-0.168780,0.292301,0.318131,-0.146812,-0.369902,0.063552,0.312072,0.045227,-0.170702,-0.133583,-0.040774,0.095185,0.224195,0.052570
1.000000,0.183600,-0.046892,0.274120,0.307086,0.196762,0.017690,-0.199373,-0.128692,0.213564,0.250791,-0.127612,-0.237932,0.089514,0.251242,0.077249,-0.077243,-0.089990,-0.051432,0.026194,0.120900,0.057318
1.000000,0.061633,-0.071055,0.328824,0.290928,0.219209,0.117717,-0.217063,-0.262115,0.243761,0.412528,-0.094793,-0.356387,-0.015487,0.268306,0.141347,-0.067751,-0.158024,-0.110973,0.029577,0.150671,0.100553
1.000000,0.226970,0.083695,0.384828,0.274766,0.252014,0.073182,-0.205707,-0.141419,0.277642,0.245493,-0.205122,-0.301873,0.047111,0.250581,0.094981,-0.155944,-0.158707,-0.025017,0.082877,0.161698,0.064383
1.000000,0.154517,-0.044354,0.280593,0.323834,0.238805,0.031181,-0.210027,-0.117514,0.288142,0.298677,-0.137497,-0.317183,-0.001044,0.215647,0.071396,-0.053323,-0.085680,-0.078822,-0.000516,0.137467,0.120025
1.000000,0.229500,0.007498,0.279435,0.349597,0.247341,-0.072000,-0.267980,-0.038044,0.365612,0.259732,-0.284924,-0.391213,0.092624,0.305886,0.071397,-0.123918,-0.132945,-0.074625,0.124045,0.210123,-0.007133
1.000000,0.243255,0.040460,0.341595,0.343305,0.195141,-0.086279,-0.302710,-0.056840,0.375153,0.240874,-0.263402,-0.321201,0.085573,0.260820,0.062244,-0.168022,-0.153209,-0.061515,0.098580,0.150457,-0.009599
1.000000,0.273392,0.045873,0.326355,0.395663,0.199402,-0.089264,-0.252845,-0.008987,0.382854,0.246223,-0.260959,-0.296917,0.129388,0.297204,0.057081,-0.138418,-0.122358,-0.040364,0.137722,0.190806,-0.037791
1.000000,0.261617,0.050249,0.368280,0.411812,0.260813,-0.052358,-0.266545,-0.082652,0.385609,0.271871,-0.245752,-0.319709,0.153806,0.374305,0.101911,-0.154634,-0.134717,-0.065619,0.137002,0.220008,0.009936
1.000000,0.170409,-0.044790,0.314554,0.358473,0.256143,-0.088275,-0.313240,-0.049935,0.396819,0.214571,-0.302503,-0.360143,0.093781,0.300882,0.143531,-0.106922,-0.176678,-0.087785,0.083356,0.125772,-0.004221
1.000000,0.294549,-0.014181,0.264370,0.379760,0.229988,-0.081525,-0.230531,0.006989,0.345371,0.195781,-0.244545,-0.246211,0.130055,0.251868,0.079614,-0.109058,-0.122990,-0.031876,0.089294,0.140116,0.006385
1.000000,0.261507,0.052275,0.328688,0.368434,0.214677,-0.046854,-0.233988,-0.065752,0.373115,0.271880,-0.219793,-0.315057,0.114856,0.324349,0.092198,-0.109829,-0.103380,-0.032826,0.084998,0.121603,-0.068301
1.000000,0.220798,-0.048242,0.275358,0.378683,0.207682,-0.044425,-0.224700,-0.054330,0.334367,0.260842,-0.208270,-0.293233,0.141389,0.313753,0.082915,-0.089909,-0.124538,-0.051683,0.096879,0.164042,-0.002376
1.000000,0.193315,-0.018605,0.303964,0.345672,0.239833,-0.045504,-0.201976,-0.050067,0.334214,0.210062,-0.277098,-0.350504,0.081601,0.278207,0.074816,-0.139842,-0.143237,-0.052598,0.051839,0.112501,0.018656
1.000000,0.243613,0.023989,0.342175,0.382757,0.256472,-0.055687,-0.217469,-0.031373,0.354408,0.304850,-0.202012,-0.313191,0.074907,0.239426,0.059130,-0.128837,-0.148688,-0.067656,0.082952,0.141266,-0.051395
1.000000,0.192137,0.032954,0.311237,0.331442,0.236633,-0.058177,-0.295677,-0.074039,0.377456,0.218626,-0.237079,-0.272759,0.074273,0.205284,0.113876,-0.074860,-0.140251,-0.075436,0.080664,0.127528,-0.011957
