3.327449286874720746e-01,6.693127245385593893e-01,9.801324020492085953e-02,5.364092692673150253e-02,9.516387305723912338e-01,2.888612703703541396e-01,4.776511812617897368e-01,4.467769221649199318e-01,7.552167637029811864e-01,4.524644424849024738e-01,6.061853849347573764e-01,6.279271701446020870e-02,4.157933533370511414e-01,6.605495658083694321e-01,7.672120069423062905e-01,4.162516629797241574e-02,8.026107085904526928e-01,6.127223751173566102e-01,9.857107267045704946e-01,2.313801753122054494e-01,7.233713801080851047e-01,2.118098300648152410e-02,2.483159099038795281e-01,2.122587197440991558e-01,3.016692649974329621e-01,7.022173189047365982e-01,3.125534472184327006e-01,7.300420253454049657e-01,6.209615751607480139e-01,7.326479117502580074e-01,5.857057061577259915e-01,8.240823993916998047e-01,4.585517267818014497e-01,4.998647767792067098e-01,3.667963354430451295e-01,9.793482008072518230e-01,8.047752406196848618e-01,3.855453597152447287e-02,4.301122090730418179e-01,8.850715651908946935e-01,5.051661074199889079e-01,9.937946592449159455e-01,8.081506742068900184e-01,6.029223094171554109e-02,9.486254524995555437e-01,5.394925767342991785e-01,4.516833526958181633e-01,4.710876929571118366e-01,4.823972211911682351e-01,2.499504400223786504e-01
2.147956230041045966e-01,4.790567427159458935e-01,4.057942233797804388e-01,7.922874380933438987e-01,5.074187341719310629e-01,8.118005328248145691e-01,5.611955360773592805e-01,8.698060585312595849e-01,2.805716670471426477e-01,4.171891677697929790e-01,9.962299474286329115e-01,7.933537271316792872e-01,2.016111444397754582e-01,1.900295371718440096e-01,9.117755627954416964e-01,3.797787166001852510e-01,2.089998397091782367e-01,3.500129618411615962e-01,8.333937997957134858e-01,8.452980725475977009e-01,2.554539014913189687e-01,6.037495808105473039e-01,2.125617921702405155e-03,2.018019383996725313e-01,4.123028694946596628e-01,1.626012978362644246e-01,7.046926634284677027e-01,9.145745383683238083e-01,2.135963068627959593e-01,2.087986998871615985e-01,2.868130625133317180e-01,5.939127272107840305e-01,6.806828454825553099e-01,6.190388776318042074e-01,9.594735630379767066e-01,7.406926877103194862e-01,9.556479173853191789e-01,3.431425036107682569e-01,4.509556914757310020e-01,2.424341860665073511e-01,4.147543013204894047e-01,9.371367411589777152e-01,7.084512033199138470e-01,9.130831739527756064e-01,6.365378566697821316e-01,7.501911669304328623e-01,6.429922381095232176e-01,1.070548036451460794e-01,7.033297925441521770e-01,7.346274584519152384e-02
8.142303078924083559e-01,6.780008663032009997e-01,5.444686092142134726e-01,6.312306953692258249e-01,5.342094143881389590e-01,6.580476352398515472e-01,6.101449600746805535e-01,8.385068096425710715e-01,6.447197739874352962e-01,6.445711396640119162e-02,1.272958768125462825e-01,2.780171880371417048e-01,1.754523931440477025e-01,3.573312440903053666e-01,9.829651703371289351e-01,4.683413946600950561e-01,8.986777979813864725e-02,1.146642396661378127e-01,7.821517096354956289e-01,5.386038252313519736e-01,9.064505908395102951e-01,5.578714384018534922e-01,6.108448323974835503e-03,3.625091722183837462e-01,7.334101303053279786e-01,8.922327716727614932e-01,6.876632037726283508e-01,1.232772384231112239e-01,7.858701863703702051e-01,2.724224452841667032e-01,8.253930583093360696e-02,9.164994060590095915e-01,3.686103104450144663e-01,6.448148461729397152e-01,3.250455359992741045e-01,2.949277226658367779e-01,2.260154254660577955e-01,2.578207583840175232e-01,8.018946092144723092e-01,6.855960657660622459e-01,3.602522774144899520e-01,9.509460603773706167e-01,4.014354008603328028e-01,1.069024820095038075e-01,4.710609715645390771e-01,9.822871333402318772e-01,4.687840498814408452e-01,3.974731828070138251e-01,1.185310689231089398e-02,6.936679077226260981e-01
3.275903668646822364e-01,8.340111474207462239e-01,5.865675014345776983e-01,2.109043864450803607e-01,9.198456974179292089e-01,2.819031987732933953e-02,8.603641735486200481e-02,3.742734472073626639e-01,1.963058770041657963e-01,3.877858908747547906e-01,1.517969398927911939e-01,5.116630996440215684e-01,6.014909272213554425e-01,8.282221290416285076e-01,9.791754190125472324e-01,9.766509652858270663e-01,3.704888064734458419e-01,4.412081801900571421e-01,8.424349884991733095e-02,7.561682051649006864e-01,6.630856245119975956e-02,2.085872154777161924e-01,7.568948238221353542e-01,6.715660407362492590e-01,4.281704462271596068e-02,9.484354119322047083e-02,3.023090351679403875e-01,9.182696538431688316e-01,1.576239800591953122e-01,6.568577280712809552e-01,9.321014858805243275e-02,9.478569139956045664e-01,8.795720472545577318e-01,4.589497775615047903e-01,6.646672006512159836e-01,6.078373434898403094e-01,5.167500003526905861e-01,3.199196301178143242e-01,6.401898355206722124e-01,6.804706414883449073e-01,6.320541333291205266e-01,8.213347999313879155e-01,1.332150281846368189e-01,7.341333405237988607e-01,6.502403064294363100e-01,1.011558686491292880e-01,4.487902942852420862e-01,9.607622101118407087e-02,2.128532639774750601e-01,7.731137621047120545e-01
2.668359651196638982e-02,6.717067125041317199e-01,5.459732262317960050e-01,8.826333963441764796e-01,2.109748867482797996e-01,4.272146118272264204e-01,2.051820466387405117e-01,5.032603583737208508e-01,7.275963303833021811e-02,3.301307700727097449e-01,1.013351942072745482e-01,7.617761385437145094e-01,8.606498782459267582e-01,2.611130970414436980e-01,5.572559869103338448e-01,5.916009456742155059e-02,7.222626407407998217e-01,2.751282071914467053e-01,7.263000512663784214e-01,8.842962415033269741e-01,8.807880558793618198e-01,3.900197718788697143e-01,8.889331248579700473e-01,7.245970647133359588e-02,5.999950748385228794e-01,8.662268440040400419e-01,9.190460415282242224e-02,9.967639002901029777e-02,2.200190726967876653e-02,7.864232369443624471e-02,8.877855043538582791e-01,1.707345288916044534e-01,2.328539876534498898e-01,6.683734168332566838e-03,8.628128201367118999e-01,9.867815757201339188e-01,9.397938119295807802e-01,4.701202168305367302e-01,6.242786651484732996e-02,5.162492304196264481e-02,9.872527450697141660e-01,1.411708565134245363e-01,7.367034363395317254e-01,4.719692384445037803e-01,7.854663524768867866e-02,8.293441858486203522e-01,3.913204437908373023e-01,1.673427226560137981e-01,3.507777663933163703e-01,9.550699678517891034e-01
4.093422070052159523e-01,9.299417177129907230e-01,9.332320618381045874e-01,4.795401742243454724e-02,3.148047288165933821e-01,3.330537480047446319e-02,9.231993134789325817e-01,7.447038799353912220e-01,4.662575354368928560e-01,3.374957096474345830e-01,1.031557095415628345e-01,8.033079139412261371e-01,8.761831372721692324e-01,7.544324647887151736e-01,9.007329528301478705e-01,2.040629541956162640e-03,9.337512134474058589e-01,8.931037469707154841e-01,5.384763019990911337e-01,5.448065019008292431e-01,9.916079877143562094e-01,6.107098981176184438e-02,6.559509155549547721e-01,7.915196978562153429e-01,7.167124082127942497e-01,4.177684545525763848e-01,8.884780754351087051e-01,3.109017631427209993e-01,1.954147229165259514e-01,7.825198840926795851e-01,8.625140937115832740e-01,3.840412401988468893e-01,3.373604812020651877e-01,8.848825422402953889e-01,4.689893108348820450e-01,1.277321557313494393e-01,3.673251154582001243e-01,8.663440412781665545e-01,2.620539379461599427e-01,4.283875333218002401e-01,8.862864409848891789e-01,5.699271515305825986e-01,5.041695949088054185e-01,8.652419575883046887e-01,4.680409441337252119e-02,8.755508570480690089e-01,5.005736898626961251e-01,4.926006070704317397e-01,8.409762716356566914e-01,2.431643078485606901e-01
1.171964864002157380e-01,2.403184983898193350e-01,9.832082203733016890e-01,9.003014710674354104e-01,2.645038765972895778e-01,5.057565615237626933e-01,1.855706103906502591e-01,9.233418155914263625e-02,1.910337092599708742e-01,5.617187131565651859e-01,7.345176566661361095e-01,1.436291684140238445e-01,3.609567717759100125e-01,8.906604364390496853e-01,6.466647557428640836e-01,8.942281178353169713e-01,8.050613493794970266e-01,3.624723999761870763e-01,9.961891236255321358e-01,5.879441350307127445e-01,9.484397251032474774e-01,7.044824637021603886e-01,9.990907110402376112e-01,8.709956599066469574e-01,8.271622073384331530e-01,5.419749000102092040e-01,6.332420204230004845e-01,5.739505768277377573e-01,1.880988711418041248e-01,1.380797960261835877e-01,8.149885634980754689e-01,8.193287461727866150e-01,1.942059370039921351e-01,4.847264718932021710e-01,5.657328168878490438e-01,9.327412260914176301e-01,3.601475356855992072e-01,3.939100075040691262e-02,2.043917504163453858e-01,9.124591084356397097e-01,7.763387992969238427e-01,4.687891550174296817e-01,4.638433345576890021e-01,4.840057150725463053e-02,4.903063168072674394e-01,5.474816267661083424e-01,8.774139670265850288e-01,4.317100264725051151e-01,8.585356181324349523e-01,5.764991097928949815e-01
8.093016237213710440e-01,8.127519523843430571e-01,9.888521749707108732e-01,7.436569453505401661e-01,7.455571022735000275e-01,5.946556401335983955e-01,4.108004367411183244e-01,4.091842466545839718e-01,8.388474762609644531e-01,8.865957892457274614e-01,2.751258510057899009e-01,1.944549933203471026e-01,6.793686659012760920e-01,3.411307646341952271e-01,7.635367104382607684e-01,3.901840541697192410e-01,6.878066033938091683e-01,8.600894867683849254e-01,9.919811998843475198e-01,6.648004823958297838e-02,1.436534631403015849e-01,3.721578678900161474e-01,8.119361907150077773e-01,1.449434253911858761e-01,1.141840567638289228e-01,7.113086541068934787e-01,6.109431740646527054e-01,6.197223627099383014e-01,7.116262920486440269e-01,6.894968216904433511e-01,3.503639807853698995e-01,4.671645669214371521e-01,5.289711361697720937e-01,9.704168780365083347e-01,6.039413489903847632e-01,2.704837463618141591e-01,7.646261902750117745e-02,8.983067461948510690e-01,5.062331998285362067e-01,4.037586369823048527e-01,9.927221491602389314e-02,9.962286826596286060e-01,8.225678859053398018e-01,6.830349847905491378e-01,4.735033628072056189e-01,2.264979095860546465e-01,1.782909091569238047e-01,9.411812930914155162e-01,7.547708260193488616e-01,1.189430327403349086e-01
6.695892816150200710e-01,2.880405848498681642e-01,4.657603705084137902e-01,8.032028388909812078e-01,2.798724750824442831e-01,6.056403420808467164e-01,5.422518965983135208e-01,7.960115966127665477e-01,3.133403673338445161e-01,2.957325825804125730e-01,1.429177085105972633e-01,4.891851559179016817e-01,7.127430900333404651e-01,8.831216815245591656e-01,2.428316043201705909e-01,6.461181199438830181e-01,9.556191910786876464e-01,6.608765011947358436e-01,8.670581414766719286e-01,1.777856654507493639e-01,3.086737252181155355e-01,1.958887226260745962e-01,2.231466446825584038e-01,4.550687136810696032e-01,4.547331730738375377e-01,5.349367125117395760e-01,1.195806326693721333e-01,9.888655018375025474e-01,3.765283529237650750e-01,2.751429666346651981e-01,1.406304294348394990e-01,7.462316017225193443e-01,8.791629431303662479e-01,6.006854030628243635e-01,6.284445451799769433e-02,3.290873314321111076e-01,2.827760958950642500e-02,4.797812219030239689e-01,4.989763640007964796e-01,5.871477157358017118e-01,3.389512224512445382e-01,6.166723313973242471e-01,6.430172905821767149e-01,3.209086176219412279e-01,1.089527144921609292e-03,1.331563051180906232e-02,8.685109380934388223e-01,8.510883178042069064e-01,6.731381792845301248e-01,8.349677587534887202e-01
2.307735454732872116e-01,7.234473186337961881e-01,7.220524496751737908e-01,6.761627384973335486e-01,1.364642894960158559e-01,2.551500752769858549e-01,8.650732007918402466e-01,3.331636702656419757e-01,7.058483474866636964e-01,3.920787428973688815e-01,7.674605235862275165e-04,3.094734647575532183e-01,2.102430171193307995e-01,8.705071070948200429e-03,4.322909091597703091e-01,2.638852778504333640e-01,8.139562102829697166e-01,2.474198217640840580e-01,4.591560981850981715e-01,2.808779219909998126e-01,4.787728135575201049e-01,4.965352067195129004e-01,3.753202468574459161e-01,3.236732105439652507e-01,7.879613520609872745e-01,9.378186412419725615e-01,1.262258113347837218e-01,4.994787297401193094e-01,9.233803722517308632e-02,5.905076966000788463e-02,6.518026747792803333e-01,6.699839402182123926e-01,7.236668229807673436e-01,2.383876629536513247e-01,1.664103211006398020e-01,4.819103745811618156e-01,7.006658230526592313e-01,9.179377349985519130e-01,9.835886067622515716e-01,7.356918652656845303e-01,9.493818139814359514e-01,7.577491723328769746e-01,5.589676459955253973e-01,1.185405673998881637e-01,3.169458891946208556e-02,6.102728538588834128e-01,1.085188354302624170e-02,6.329911046070011427e-01,5.142602310123316478e-01,7.230755127910462043e-01
9.955386014739142642e-01,3.082083707516048987e-01,8.254962288235063728e-01,9.417755051778660125e-01,2.853521362234743286e-01,4.294185125191112284e-01,1.727068784274039537e-01,5.147479779386637810e-01,5.138211911116239428e-01,3.812485707388365563e-01,1.299053497095178367e-01,5.555364236522873922e-01,1.368836836964366643e-01,7.034289062551811744e-01,6.430199377165852770e-01,6.442505821935373689e-01,7.270305185871028808e-01,3.602024046914695798e-01,1.363220194225182036e-01,2.177835520698457872e-01,7.318636645378608918e-01,3.496276434517897602e-02,5.943942480542963036e-02,8.257895247574029707e-01,8.497318600655953125e-01,9.716659713930808628e-02,8.100622619824360271e-03,8.691009339826250013e-03,9.803918961496954632e-01,5.808684523678007139e-01,4.430575836709186310e-01,7.629142927139914709e-01,6.686495335653981353e-01,9.178268749074480759e-02,2.044825786355517483e-01,9.156011751506994978e-01,6.776811390436046079e-01,6.969706645061429784e-01,6.573970626014323804e-01,8.455740954458911274e-01,6.870347122393939410e-01,7.132628051776543909e-01,2.257848669136686137e-01,4.925616403493348061e-01,9.009578005300038495e-01,9.126221238617039377e-01,2.274677532361361054e-01,9.313171577296167625e-01,2.991462781935583237e-02,8.050455807029436306e-01
7.590218283806046129e-01,1.042459869168222975e-01,3.244034911340165639e-02,4.293034489691476274e-01,9.732802330176117955e-01,8.224242032409677661e-01,6.850185472441757684e-01,4.331595812045940797e-01,8.306107414828590718e-01,1.031747937052029940e-02,7.665102321419346998e-01,7.683054223060370447e-03,6.009872093281712901e-01,8.890830721622042798e-01,7.073070172206041839e-01,1.244910593631298745e-02,5.042763068482665201e-01,5.309207666909562251e-01,7.848126349630145659e-01,3.911910274937571153e-01,2.878729230174741360e-01,6.244967742054391424e-01,9.516809812746745978e-01,1.061905316531939203e-01,8.567510692350334134e-01,1.216207758965019980e-01,1.855736837184667198e-01,3.544170074420336380e-01,8.645237223048021225e-01,8.920475832650006653e-01,4.876848732285377075e-02,6.759446804546276333e-02,6.540849882463335430e-01,9.914719988974753928e-01,9.849655714226204228e-01,7.934824262187178956e-02,4.487147796903840913e-01,2.506723628612913535e-01,7.919249700255648339e-01,4.166452605572701362e-02,5.883270005272066561e-01,8.789694375204327725e-01,3.722965762086085650e-01,2.163670960871006965e-01,5.424786414191161699e-01,8.029106935306440374e-02,3.135844452366132185e-02,6.909011615962300512e-01,5.930381674656746149e-01,9.676677035723132425e-01
8.924983729191592330e-01,4.343881929214659099e-01,6.637723990622588222e-01,2.128676855743131258e-01,3.904394995396576196e-01,4.014760698409847173e-02,7.489079602211332620e-01,5.210337274213286962e-01,4.116791100141413695e-01,7.660520957688644605e-01,1.683198410262338740e-01,4.223014163962516276e-01,8.489864181801425325e-01,8.787633685760020130e-01,8.380870122609944683e-01,8.161691259053885927e-01,2.725538866483390166e-01,2.186134932999596048e-01,2.072734254308549184e-01,3.496270449408278580e-01,7.963855522820718624e-01,9.841043170845775734e-01,7.469954186432067322e-01,8.516004363036122626e-01,6.004805012378187090e-01,1.852892753419658201e-01,5.982660499781344843e-02,9.196778292195978421e-01,7.888536651690983836e-01,7.225905851801284197e-01,2.087650775592994057e-01,1.470649889991251236e-01,1.396779363734044210e-01,8.524275435406785117e-01,7.436816058858638501e-01,6.461931307229955568e-01,9.937618903446969743e-01,1.680543282042322728e-01,3.903248805680625821e-02,1.428653357438497418e-01,1.719623188575685191e-01,4.289909805063643056e-01,9.766890560495652407e-01,9.249054855625501448e-01,4.107631895422715340e-01,5.410341833078543550e-01,7.420392661729298123e-01,6.647575417751774296e-01,7.407472742176559599e-01,6.913413269864561173e-01
